Date,Year,Month,Month_Num,Category,Product,SKU,Region,Actual,Forecast,Unit_Price,Error,Abs_Error,APE,Bias_Pct,Revenue_Actual,Revenue_Forecast,FA_Pct,Within_20
2024-07-01,2024,Jul,7,Clothing,Socks,SOC-N-07,North,1336,1583,311,247,247,18.48802395209581,18.48802395209581,415496,492313,81.51197604790418,1
2024-08-01,2024,Aug,8,Clothing,Socks,SOC-N-08,North,1269,1163,311,-106,106,8.353033884948777,-8.353033884948777,394659,361693,91.64696611505121,1
2024-09-01,2024,Sep,9,Clothing,Socks,SOC-N-09,North,980,833,311,-147,147,15.0,-15.0,304780,259063,85.0,1
2024-10-01,2024,Oct,10,Clothing,Socks,SOC-N-10,North,687,828,311,141,141,20.52401746724891,20.52401746724891,213657,257508,79.47598253275109,0
2024-11-01,2024,Nov,11,Clothing,Socks,SOC-N-11,North,733,1026,311,293,293,39.972714870395635,39.972714870395635,227963,319086,60.02728512960436,0
2024-12-01,2024,Dec,12,Clothing,Socks,SOC-N-12,North,616,747,311,131,131,21.266233766233768,21.266233766233768,191576,232317,78.73376623376623,0
2024-01-01,2024,Jan,1,Clothing,Socks,SOC-S-01,South,1141,1028,159,-113,113,9.903593339176162,-9.903593339176162,181419,163452,90.09640666082383,1
2024-02-01,2024,Feb,2,Clothing,Socks,SOC-S-02,South,1291,1477,159,186,186,14.407436096049576,14.407436096049576,205269,234843,85.59256390395042,1
2024-03-01,2024,Mar,3,Clothing,Socks,SOC-S-03,South,1127,1451,159,324,324,28.748890860692107,28.748890860692107,179193,230709,71.2511091393079,0
2024-04-01,2024,Apr,4,Clothing,Socks,SOC-S-04,South,1553,1559,159,6,6,0.38634900193174504,0.38634900193174504,246927,247881,99.61365099806827,1
2024-05-01,2024,May,5,Clothing,Socks,SOC-S-05,South,2058,1996,159,-62,62,3.012633624878523,-3.012633624878523,327222,317364,96.98736637512148,1
2024-06-01,2024,Jun,6,Clothing,Socks,SOC-S-06,South,1529,1282,159,-247,247,16.15434924787443,-16.15434924787443,243111,203838,83.84565075212558,1
2024-07-01,2024,Jul,7,Clothing,Socks,SOC-S-07,South,2426,2573,159,147,147,6.0593569661995055,6.0593569661995055,385734,409107,93.9406430338005,1
2024-08-01,2024,Aug,8,Clothing,Socks,SOC-S-08,South,2060,2404,159,344,344,16.699029126213592,16.699029126213592,327540,382236,83.30097087378641,1
2024-09-01,2024,Sep,9,Clothing,Socks,SOC-S-09,South,1505,1411,159,-94,94,6.245847176079734,-6.245847176079734,239295,224349,93.75415282392026,1
2024-10-01,2024,Oct,10,Clothing,Socks,SOC-S-10,South,1457,1579,159,122,122,8.373369938229239,8.373369938229239,231663,251061,91.62663006177077,1
2024-11-01,2024,Nov,11,Clothing,Socks,SOC-S-11,South,854,961,159,107,107,12.52927400468384,12.52927400468384,135786,152799,87.47072599531616,1
2024-12-01,2024,Dec,12,Clothing,Socks,SOC-S-12,South,1171,1331,159,160,160,13.663535439795046,13.663535439795046,186189,211629,86.33646456020494,1
2024-01-01,2024,Jan,1,Clothing,Socks,SOC-E-01,East,1225,1325,301,100,100,8.16326530612245,8.16326530612245,368725,398825,91.83673469387756,1
2024-02-01,2024,Feb,2,Clothing,Socks,SOC-E-02,East,1200,1200,301,0,0,0.0,0.0,361200,361200,100.0,1
2024-03-01,2024,Mar,3,Clothing,Socks,SOC-E-03,East,2369,2190,301,-179,179,7.555930772477838,-7.555930772477838,713069,659190,92.44406922752216,1
2024-04-01,2024,Apr,4,Clothing,Socks,SOC-E-04,East,2025,2584,301,559,559,27.60493827160494,27.60493827160494,609525,777784,72.39506172839506,0
2024-05-01,2024,May,5,Clothing,Socks,SOC-E-05,East,2289,2880,301,591,591,25.81913499344692,25.81913499344692,688989,866880,74.18086500655308,0
2024-06-01,2024,Jun,6,Clothing,Socks,SOC-E-06,East,3054,4806,301,1752,1752,57.36738703339882,57.36738703339882,919254,1446606,42.63261296660118,0
2024-07-01,2024,Jul,7,Clothing,Socks,SOC-E-07,East,2360,2860,301,500,500,21.1864406779661,21.1864406779661,710360,860860,78.8135593220339,0
2024-08-01,2024,Aug,8,Clothing,Socks,SOC-E-08,East,2003,2373,301,370,370,18.472291562656014,18.472291562656014,602903,714273,81.52770843734399,1
2024-09-01,2024,Sep,9,Clothing,Socks,SOC-E-09,East,2302,2854,301,552,552,23.979148566463945,23.979148566463945,692902,859054,76.02085143353605,0
2024-10-01,2024,Oct,10,Clothing,Socks,SOC-E-10,East,1873,2337,301,464,464,24.773091297383875,24.773091297383875,563773,703437,75.22690870261613,0
2024-11-01,2024,Nov,11,Clothing,Socks,SOC-E-11,East,1226,1439,301,213,213,17.37357259380098,17.37357259380098,369026,433139,82.62642740619903,1
2024-12-01,2024,Dec,12,Clothing,Socks,SOC-E-12,East,1056,1147,301,91,91,8.617424242424242,8.617424242424242,317856,345247,91.38257575757575,1
2024-01-01,2024,Jan,1,Clothing,Socks,SOC-W-01,West,221,227,428,6,6,2.7149321266968327,2.7149321266968327,94588,97156,97.28506787330316,1
2024-02-01,2024,Feb,2,Clothing,Socks,SOC-W-02,West,333,348,428,15,15,4.504504504504505,4.504504504504505,142524,148944,95.4954954954955,1
2024-03-01,2024,Mar,3,Clothing,Socks,SOC-W-03,West,256,355,428,99,99,38.671875,38.671875,109568,151940,61.328125,0
2024-04-01,2024,Apr,4,Clothing,Socks,SOC-W-04,West,438,427,428,-11,11,2.5114155251141552,-2.5114155251141552,187464,182756,97.48858447488584,1
2024-05-01,2024,May,5,Clothing,Socks,SOC-W-05,West,333,213,428,-120,120,36.03603603603604,-36.03603603603604,142524,91164,63.96396396396396,0
2024-06-01,2024,Jun,6,Clothing,Socks,SOC-W-06,West,336,345,428,9,9,2.6785714285714284,2.6785714285714284,143808,147660,97.32142857142857,1
2024-07-01,2024,Jul,7,Clothing,Socks,SOC-W-07,West,381,417,428,36,36,9.448818897637794,9.448818897637794,163068,178476,90.5511811023622,1
2024-08-01,2024,Aug,8,Clothing,Socks,SOC-W-08,West,363,373,428,10,10,2.7548209366391188,2.7548209366391188,155364,159644,97.24517906336088,1
2024-09-01,2024,Sep,9,Clothing,Socks,SOC-W-09,West,291,170,428,-121,121,41.580756013745706,-41.580756013745706,124548,72760,58.41924398625429,0
2024-10-01,2024,Oct,10,Clothing,Socks,SOC-W-10,West,213,226,428,13,13,6.103286384976526,6.103286384976526,91164,96728,93.89671361502347,1
2024-11-01,2024,Nov,11,Clothing,Socks,SOC-W-11,West,264,290,428,26,26,9.848484848484848,9.848484848484848,112992,124120,90.15151515151516,1
2024-12-01,2024,Dec,12,Clothing,Socks,SOC-W-12,West,251,207,428,-44,44,17.52988047808765,-17.52988047808765,107428,88596,82.47011952191234,1
2024-01-01,2024,Jan,1,Sports,Basketball,BAS-N-01,North,363,405,296,42,42,11.570247933884298,11.570247933884298,107448,119880,88.4297520661157,1
2024-02-01,2024,Feb,2,Sports,Basketball,BAS-N-02,North,416,571,296,155,155,37.25961538461539,37.25961538461539,123136,169016,62.74038461538461,0
2024-03-01,2024,Mar,3,Sports,Basketball,BAS-N-03,North,863,1011,296,148,148,17.149478563151796,17.149478563151796,255448,299256,82.8505214368482,1
2024-04-01,2024,Apr,4,Sports,Basketball,BAS-N-04,North,988,1086,296,98,98,9.919028340080972,9.919028340080972,292448,321456,90.08097165991903,1
2024-05-01,2024,May,5,Sports,Basketball,BAS-N-05,North,707,747,296,40,40,5.657708628005658,5.657708628005658,209272,221112,94.34229137199435,1
2024-06-01,2024,Jun,6,Sports,Basketball,BAS-N-06,North,965,1065,296,100,100,10.362694300518134,10.362694300518134,285640,315240,89.63730569948186,1
2024-07-01,2024,Jul,7,Sports,Basketball,BAS-N-07,North,618,725,296,107,107,17.313915857605178,17.313915857605178,182928,214600,82.68608414239482,1
2024-08-01,2024,Aug,8,Sports,Basketball,BAS-N-08,North,910,1046,296,136,136,14.945054945054945,14.945054945054945,269360,309616,85.05494505494505,1
2024-09-01,2024,Sep,9,Sports,Basketball,BAS-N-09,North,712,920,296,208,208,29.213483146067414,29.213483146067414,210752,272320,70.78651685393258,0
2024-10-01,2024,Oct,10,Sports,Basketball,BAS-N-10,North,575,533,296,-42,42,7.304347826086957,-7.304347826086957,170200,157768,92.69565217391305,1
2024-11-01,2024,Nov,11,Sports,Basketball,BAS-N-11,North,471,445,296,-26,26,5.520169851380043,-5.520169851380043,139416,131720,94.47983014861995,1
2024-12-01,2024,Dec,12,Sports,Basketball,BAS-N-12,North,429,478,296,49,49,11.421911421911423,11.421911421911423,126984,141488,88.57808857808858,1
2024-01-01,2024,Jan,1,Sports,Basketball,BAS-S-01,South,257,303,479,46,46,17.898832684824903,17.898832684824903,123103,145137,82.10116731517509,1
2024-02-01,2024,Feb,2,Sports,Basketball,BAS-S-02,South,174,202,479,28,28,16.091954022988507,16.091954022988507,83346,96758,83.9080459770115,1
2024-03-01,2024,Mar,3,Sports,Basketball,BAS-S-03,South,276,273,479,-3,3,1.0869565217391304,-1.0869565217391304,132204,130767,98.91304347826086,1
2024-04-01,2024,Apr,4,Sports,Basketball,BAS-S-04,South,286,299,479,13,13,4.545454545454546,4.545454545454546,136994,143221,95.45454545454545,1
2024-05-01,2024,May,5,Sports,Basketball,BAS-S-05,South,423,451,479,28,28,6.619385342789598,6.619385342789598,202617,216029,93.3806146572104,1
2024-06-01,2024,Jun,6,Sports,Basketball,BAS-S-06,South,313,276,479,-37,37,11.821086261980831,-11.821086261980831,149927,132204,88.17891373801918,1
2024-07-01,2024,Jul,7,Sports,Basketball,BAS-S-07,South,259,233,479,-26,26,10.038610038610038,-10.038610038610038,124061,111607,89.96138996138995,1
2024-08-01,2024,Aug,8,Sports,Basketball,BAS-S-08,South,344,359,479,15,15,4.3604651162790695,4.3604651162790695,164776,171961,95.63953488372093,1
2024-09-01,2024,Sep,9,Sports,Basketball,BAS-S-09,South,283,246,479,-37,37,13.074204946996467,-13.074204946996467,135557,117834,86.92579505300353,1
2024-10-01,2024,Oct,10,Sports,Basketball,BAS-S-10,South,221,230,479,9,9,4.072398190045249,4.072398190045249,105859,110170,95.92760180995475,1
2024-11-01,2024,Nov,11,Sports,Basketball,BAS-S-11,South,246,173,479,-73,73,29.67479674796748,-29.67479674796748,117834,82867,70.32520325203252,0
2024-12-01,2024,Dec,12,Sports,Basketball,BAS-S-12,South,190,186,479,-4,4,2.1052631578947367,-2.1052631578947367,91010,89094,97.89473684210527,1
2024-01-01,2024,Jan,1,Sports,Basketball,BAS-E-01,East,1425,1566,51,141,141,9.894736842105264,9.894736842105264,72675,79866,90.10526315789474,1
2024-02-01,2024,Feb,2,Sports,Basketball,BAS-E-02,East,1556,2109,51,553,553,35.53984575835475,35.53984575835475,79356,107559,64.46015424164524,0
2024-03-01,2024,Mar,3,Sports,Basketball,BAS-E-03,East,1583,2060,51,477,477,30.132659507264687,30.132659507264687,80733,105060,69.86734049273531,0
2024-04-01,2024,Apr,4,Sports,Basketball,BAS-E-04,East,1367,1540,51,173,173,12.655449890270665,12.655449890270665,69717,78540,87.34455010972934,1
2024-05-01,2024,May,5,Sports,Basketball,BAS-E-05,East,2571,3917,51,1346,1346,52.35316997277324,52.35316997277324,131121,199767,47.64683002722676,0
2024-06-01,2024,Jun,6,Sports,Basketball,BAS-E-06,East,2342,2597,51,255,255,10.88812980358668,10.88812980358668,119442,132447,89.11187019641332,1
2024-07-01,2024,Jul,7,Sports,Basketball,BAS-E-07,East,2563,3576,51,1013,1013,39.52399531798673,39.52399531798673,130713,182376,60.47600468201326,0
2024-08-01,2024,Aug,8,Sports,Basketball,BAS-E-08,East,1399,2006,51,607,607,43.388134381701214,43.388134381701214,71349,102306,56.611865618298786,0
2024-09-01,2024,Sep,9,Sports,Basketball,BAS-E-09,East,1663,2110,51,447,447,26.87913409500902,26.87913409500902,84813,107610,73.12086590499098,0
2024-10-01,2024,Oct,10,Sports,Basketball,BAS-E-10,East,1408,1546,51,138,138,9.801136363636363,9.801136363636363,71808,78846,90.19886363636364,1
2024-11-01,2024,Nov,11,Sports,Basketball,BAS-E-11,East,1349,1544,51,195,195,14.455151964418086,14.455151964418086,68799,78744,85.54484803558191,1
2024-12-01,2024,Dec,12,Sports,Basketball,BAS-E-12,East,855,1049,51,194,194,22.690058479532162,22.690058479532162,43605,53499,77.30994152046785,0
2024-01-01,2024,Jan,1,Sports,Basketball,BAS-W-01,West,813,731,26,-82,82,10.08610086100861,-10.08610086100861,21138,19006,89.9138991389914,1
2024-02-01,2024,Feb,2,Sports,Basketball,BAS-W-02,West,643,781,26,138,138,21.461897356143076,21.461897356143076,16718,20306,78.53810264385692,0
2024-03-01,2024,Mar,3,Sports,Basketball,BAS-W-03,West,785,880,26,95,95,12.101910828025478,12.101910828025478,20410,22880,87.89808917197452,1
2024-04-01,2024,Apr,4,Sports,Basketball,BAS-W-04,West,804,959,26,155,155,19.27860696517413,19.27860696517413,20904,24934,80.72139303482587,1
2024-05-01,2024,May,5,Sports,Basketball,BAS-W-05,West,874,928,26,54,54,6.178489702517163,6.178489702517163,22724,24128,93.82151029748283,1
2024-06-01,2024,Jun,6,Sports,Basketball,BAS-W-06,West,1299,1187,26,-112,112,8.622016936104696,-8.622016936104696,33774,30862,91.3779830638953,1
2024-07-01,2024,Jul,7,Sports,Basketball,BAS-W-07,West,933,1036,26,103,103,11.039657020364416,11.039657020364416,24258,26936,88.96034297963558,1
2024-08-01,2024,Aug,8,Sports,Basketball,BAS-W-08,West,922,1121,26,199,199,21.58351409978308,21.58351409978308,23972,29146,78.41648590021693,0
2024-09-01,2024,Sep,9,Sports,Basketball,BAS-W-09,West,710,754,26,44,44,6.197183098591549,6.197183098591549,18460,19604,93.80281690140845,1
2024-10-01,2024,Oct,10,Sports,Basketball,BAS-W-10,West,854,752,26,-102,102,11.943793911007026,-11.943793911007026,22204,19552,88.05620608899297,1
2024-11-01,2024,Nov,11,Sports,Basketball,BAS-W-11,West,693,646,26,-47,47,6.782106782106783,-6.782106782106783,18018,16796,93.21789321789322,1
2024-12-01,2024,Dec,12,Sports,Basketball,BAS-W-12,West,773,792,26,19,19,2.457956015523933,2.457956015523933,20098,20592,97.54204398447607,1
2024-01-01,2024,Jan,1,Sports,Yoga Mat,YOG-N-01,North,225,283,173,58,58,25.77777777777778,25.77777777777778,38925,48959,74.22222222222223,0
2024-02-01,2024,Feb,2,Sports,Yoga Mat,YOG-N-02,North,310,399,173,89,89,28.70967741935484,28.70967741935484,53630,69027,71.29032258064515,0
2024-03-01,2024,Mar,3,Sports,Yoga Mat,YOG-N-03,North,399,530,173,131,131,32.83208020050125,32.83208020050125,69027,91690,67.16791979949875,0
2024-04-01,2024,Apr,4,Sports,Yoga Mat,YOG-N-04,North,310,437,173,127,127,40.96774193548387,40.96774193548387,53630,75601,59.03225806451613,0
2024-05-01,2024,May,5,Sports,Yoga Mat,YOG-N-05,North,395,431,173,36,36,9.113924050632912,9.113924050632912,68335,74563,90.88607594936708,1
2024-06-01,2024,Jun,6,Sports,Yoga Mat,YOG-N-06,North,435,415,173,-20,20,4.597701149425287,-4.597701149425287,75255,71795,95.40229885057472,1
2024-07-01,2024,Jul,7,Sports,Yoga Mat,YOG-N-07,North,468,569,173,101,101,21.581196581196583,21.581196581196583,80964,98437,78.41880341880342,0
2024-08-01,2024,Aug,8,Sports,Yoga Mat,YOG-N-08,North,493,595,173,102,102,20.689655172413794,20.689655172413794,85289,102935,79.3103448275862,0
2024-09-01,2024,Sep,9,Sports,Yoga Mat,YOG-N-09,North,378,521,173,143,143,37.83068783068783,37.83068783068783,65394,90133,62.169312169312164,0
2024-10-01,2024,Oct,10,Sports,Yoga Mat,YOG-N-10,North,359,417,173,58,58,16.15598885793872,16.15598885793872,62107,72141,83.84401114206128,1
2024-11-01,2024,Nov,11,Sports,Yoga Mat,YOG-N-11,North,311,380,173,69,69,22.186495176848876,22.186495176848876,53803,65740,77.81350482315112,0
2024-12-01,2024,Dec,12,Sports,Yoga Mat,YOG-N-12,North,280,361,173,81,81,28.92857142857143,28.92857142857143,48440,62453,71.07142857142857,0
2024-01-01,2024,Jan,1,Sports,Yoga Mat,YOG-S-01,South,767,984,135,217,217,28.292046936114733,28.292046936114733,103545,132840,71.70795306388527,0
2024-02-01,2024,Feb,2,Sports,Yoga Mat,YOG-S-02,South,799,1006,135,207,207,25.90738423028786,25.90738423028786,107865,135810,74.09261576971214,0
2024-03-01,2024,Mar,3,Sports,Yoga Mat,YOG-S-03,South,693,830,135,137,137,19.76911976911977,19.76911976911977,93555,112050,80.23088023088023,1
2024-04-01,2024,Apr,4,Sports,Yoga Mat,YOG-S-04,South,1248,1440,135,192,192,15.384615384615385,15.384615384615385,168480,194400,84.61538461538461,1
2024-05-01,2024,May,5,Sports,Yoga Mat,YOG-S-05,South,786,892,135,106,106,13.486005089058525,13.486005089058525,106110,120420,86.51399491094148,1
2024-06-01,2024,Jun,6,Sports,Yoga Mat,YOG-S-06,South,1269,1443,135,174,174,13.711583924349883,13.711583924349883,171315,194805,86.28841607565012,1
2024-07-01,2024,Jul,7,Sports,Yoga Mat,YOG-S-07,South,1290,1489,135,199,199,15.426356589147286,15.426356589147286,174150,201015,84.57364341085271,1
2024-08-01,2024,Aug,8,Sports,Yoga Mat,YOG-S-08,South,1191,1103,135,-88,88,7.388748950461797,-7.388748950461797,160785,148905,92.6112510495382,1
2024-09-01,2024,Sep,9,Sports,Yoga Mat,YOG-S-09,South,980,1465,135,485,485,49.48979591836735,49.48979591836735,132300,197775,50.51020408163265,0
2024-10-01,2024,Oct,10,Sports,Yoga Mat,YOG-S-10,South,734,962,135,228,228,31.062670299727518,31.062670299727518,99090,129870,68.93732970027249,0
2024-11-01,2024,Nov,11,Sports,Yoga Mat,YOG-S-11,South,559,794,135,235,235,42.039355992844364,42.039355992844364,75465,107190,57.960644007155636,0
2024-12-01,2024,Dec,12,Sports,Yoga Mat,YOG-S-12,South,736,915,135,179,179,24.320652173913043,24.320652173913043,99360,123525,75.67934782608697,0
2024-01-01,2024,Jan,1,Sports,Yoga Mat,YOG-E-01,East,1361,1741,290,380,380,27.920646583394564,27.920646583394564,394690,504890,72.07935341660543,0
2024-02-01,2024,Feb,2,Sports,Yoga Mat,YOG-E-02,East,953,1063,290,110,110,11.542497376705143,11.542497376705143,276370,308270,88.45750262329486,1
2024-03-01,2024,Mar,3,Sports,Yoga Mat,YOG-E-03,East,1348,1710,290,362,362,26.85459940652819,26.85459940652819,390920,495900,73.1454005934718,0
2024-04-01,2024,Apr,4,Sports,Yoga Mat,YOG-E-04,East,2157,2528,290,371,371,17.199814557255447,17.199814557255447,625530,733120,82.80018544274455,1
2024-05-01,2024,May,5,Sports,Yoga Mat,YOG-E-05,East,1647,2553,290,906,906,55.009107468123865,55.009107468123865,477630,740370,44.990892531876135,0
2024-06-01,2024,Jun,6,Sports,Yoga Mat,YOG-E-06,East,2210,3003,290,793,793,35.88235294117647,35.88235294117647,640900,870870,64.11764705882352,0
2024-07-01,2024,Jul,7,Sports,Yoga Mat,YOG-E-07,East,1628,2408,290,780,780,47.91154791154791,47.91154791154791,472120,698320,52.08845208845209,0
2024-08-01,2024,Aug,8,Sports,Yoga Mat,YOG-E-08,East,1887,2280,290,393,393,20.82670906200318,20.82670906200318,547230,661200,79.17329093799682,0
2024-09-01,2024,Sep,9,Sports,Yoga Mat,YOG-E-09,East,1117,1320,290,203,203,18.173679498657116,18.173679498657116,323930,382800,81.82632050134289,1
2024-10-01,2024,Oct,10,Sports,Yoga Mat,YOG-E-10,East,1722,2406,290,684,684,39.721254355400696,39.721254355400696,499380,697740,60.2787456445993,0
2024-11-01,2024,Nov,11,Sports,Yoga Mat,YOG-E-11,East,1083,1263,290,180,180,16.62049861495845,16.62049861495845,314070,366270,83.37950138504155,1
2024-12-01,2024,Dec,12,Sports,Yoga Mat,YOG-E-12,East,983,1213,290,230,230,23.397761953204476,23.397761953204476,285070,351770,76.60223804679552,0
2024-01-01,2024,Jan,1,Sports,Yoga Mat,YOG-W-01,West,822,1113,110,291,291,35.4014598540146,35.4014598540146,90420,122430,64.59854014598541,0
2024-02-01,2024,Feb,2,Sports,Yoga Mat,YOG-W-02,West,1423,1326,110,-97,97,6.816584680252986,-6.816584680252986,156530,145860,93.18341531974701,1
2024-03-01,2024,Mar,3,Sports,Yoga Mat,YOG-W-03,West,1190,1403,110,213,213,17.899159663865547,17.899159663865547,130900,154330,82.10084033613445,1
2024-04-01,2024,Apr,4,Sports,Yoga Mat,YOG-W-04,West,1156,1142,110,-14,14,1.2110726643598615,-1.2110726643598615,127160,125620,98.78892733564014,1
2024-05-01,2024,May,5,Sports,Yoga Mat,YOG-W-05,West,1457,1540,110,83,83,5.696636925188744,5.696636925188744,160270,169400,94.30336307481126,1
2024-06-01,2024,Jun,6,Sports,Yoga Mat,YOG-W-06,West,1754,1653,110,-101,101,5.758266818700114,-5.758266818700114,192940,181830,94.24173318129989,1
2024-07-01,2024,Jul,7,Sports,Yoga Mat,YOG-W-07,West,2212,3072,110,860,860,38.87884267631103,38.87884267631103,243320,337920,61.12115732368897,0
2024-08-01,2024,Aug,8,Sports,Yoga Mat,YOG-W-08,West,1257,1423,110,166,166,13.206046141607,13.206046141607,138270,156530,86.793953858393,1
2024-09-01,2024,Sep,9,Sports,Yoga Mat,YOG-W-09,West,1197,1296,110,99,99,8.270676691729323,8.270676691729323,131670,142560,91.72932330827068,1
2024-10-01,2024,Oct,10,Sports,Yoga Mat,YOG-W-10,West,1209,1374,110,165,165,13.647642679900745,13.647642679900745,132990,151140,86.35235732009924,1
2024-11-01,2024,Nov,11,Sports,Yoga Mat,YOG-W-11,West,1124,1207,110,83,83,7.384341637010676,7.384341637010676,123640,132770,92.61565836298932,1
2024-12-01,2024,Dec,12,Sports,Yoga Mat,YOG-W-12,West,896,1012,110,116,116,12.946428571428573,12.946428571428573,98560,111320,87.05357142857143,1
2024-01-01,2024,Jan,1,Sports,Dumbbells,DUM-N-01,North,901,1000,375,99,99,10.987791342952276,10.987791342952276,337875,375000,89.01220865704772,1
2024-02-01,2024,Feb,2,Sports,Dumbbells,DUM-N-02,North,1689,1819,375,130,130,7.696862048549439,7.696862048549439,633375,682125,92.30313795145057,1
2024-03-01,2024,Mar,3,Sports,Dumbbells,DUM-N-03,North,1273,1224,375,-49,49,3.8491751767478397,-3.8491751767478397,477375,459000,96.15082482325215,1
2024-04-01,2024,Apr,4,Sports,Dumbbells,DUM-N-04,North,1638,1877,375,239,239,14.590964590964592,14.590964590964592,614250,703875,85.40903540903541,1
2024-05-01,2024,May,5,Sports,Dumbbells,DUM-N-05,North,1502,1229,375,-273,273,18.17576564580559,-18.17576564580559,563250,460875,81.82423435419442,1
2024-06-01,2024,Jun,6,Sports,Dumbbells,DUM-N-06,North,1849,1973,375,124,124,6.706327744726879,6.706327744726879,693375,739875,93.29367225527312,1
2024-07-01,2024,Jul,7,Sports,Dumbbells,DUM-N-07,North,1432,1493,375,61,61,4.259776536312849,4.259776536312849,537000,559875,95.74022346368714,1
2024-08-01,2024,Aug,8,Sports,Dumbbells,DUM-N-08,North,2021,2131,375,110,110,5.442850074220683,5.442850074220683,757875,799125,94.55714992577931,1
2024-09-01,2024,Sep,9,Sports,Dumbbells,DUM-N-09,North,1356,1380,375,24,24,1.7699115044247788,1.7699115044247788,508500,517500,98.23008849557522,1
2024-10-01,2024,Oct,10,Sports,Dumbbells,DUM-N-10,North,1307,1029,375,-278,278,21.27008416220352,-21.27008416220352,490125,385875,78.72991583779648,0
2024-11-01,2024,Nov,11,Sports,Dumbbells,DUM-N-11,North,921,992,375,71,71,7.709011943539632,7.709011943539632,345375,372000,92.29098805646036,1
2024-12-01,2024,Dec,12,Sports,Dumbbells,DUM-N-12,North,1371,1482,375,111,111,8.096280087527353,8.096280087527353,514125,555750,91.90371991247265,1
2024-01-01,2024,Jan,1,Sports,Dumbbells,DUM-S-01,South,987,914,70,-73,73,7.3961499493414395,-7.3961499493414395,69090,63980,92.60385005065856,1
2024-02-01,2024,Feb,2,Sports,Dumbbells,DUM-S-02,South,925,667,70,-258,258,27.89189189189189,-27.89189189189189,64750,46690,72.1081081081081,0
2024-03-01,2024,Mar,3,Sports,Dumbbells,DUM-S-03,South,1089,995,70,-94,94,8.631772268135904,-8.631772268135904,76230,69650,91.3682277318641,1
2024-04-01,2024,Apr,4,Sports,Dumbbells,DUM-S-04,South,1393,1225,70,-168,168,12.060301507537687,-12.060301507537687,97510,85750,87.93969849246231,1
2024-05-01,2024,May,5,Sports,Dumbbells,DUM-S-05,South,957,754,70,-203,203,21.21212121212121,-21.21212121212121,66990,52780,78.78787878787878,0
2024-06-01,2024,Jun,6,Sports,Dumbbells,DUM-S-06,South,1247,1158,70,-89,89,7.137129109863673,-7.137129109863673,87290,81060,92.86287089013634,1
2024-07-01,2024,Jul,7,Sports,Dumbbells,DUM-S-07,South,1275,564,70,-711,711,55.76470588235294,-55.76470588235294,89250,39480,44.23529411764706,0
2024-08-01,2024,Aug,8,Sports,Dumbbells,DUM-S-08,South,1504,1098,70,-406,406,26.99468085106383,-26.99468085106383,105280,76860,73.00531914893618,0
2024-09-01,2024,Sep,9,Sports,Dumbbells,DUM-S-09,South,1164,904,70,-260,260,22.336769759450174,-22.336769759450174,81480,63280,77.66323024054984,0
2024-10-01,2024,Oct,10,Sports,Dumbbells,DUM-S-10,South,1094,953,70,-141,141,12.888482632541134,-12.888482632541134,76580,66710,87.11151736745887,1
2024-11-01,2024,Nov,11,Sports,Dumbbells,DUM-S-11,South,955,772,70,-183,183,19.162303664921467,-19.162303664921467,66850,54040,80.83769633507853,1
2024-12-01,2024,Dec,12,Sports,Dumbbells,DUM-S-12,South,909,636,70,-273,273,30.033003300330037,-30.033003300330037,63630,44520,69.96699669966998,0
2024-01-01,2024,Jan,1,Sports,Dumbbells,DUM-E-01,East,620,702,45,82,82,13.225806451612904,13.225806451612904,27900,31590,86.77419354838709,1
2024-02-01,2024,Feb,2,Sports,Dumbbells,DUM-E-02,East,1293,1158,45,-135,135,10.440835266821345,-10.440835266821345,58185,52110,89.55916473317865,1
2024-03-01,2024,Mar,3,Sports,Dumbbells,DUM-E-03,East,1092,1282,45,190,190,17.399267399267398,17.399267399267398,49140,57690,82.6007326007326,1
2024-04-01,2024,Apr,4,Sports,Dumbbells,DUM-E-04,East,1172,1129,45,-43,43,3.668941979522184,-3.668941979522184,52740,50805,96.33105802047781,1
2024-05-01,2024,May,5,Sports,Dumbbells,DUM-E-05,East,1184,1371,45,187,187,15.79391891891892,15.79391891891892,53280,61695,84.20608108108108,1
2024-06-01,2024,Jun,6,Sports,Dumbbells,DUM-E-06,East,1396,1821,45,425,425,30.444126074498566,30.444126074498566,62820,81945,69.55587392550143,0
2024-07-01,2024,Jul,7,Sports,Dumbbells,DUM-E-07,East,1326,1292,45,-34,34,2.564102564102564,-2.564102564102564,59670,58140,97.43589743589743,1
2024-08-01,2024,Aug,8,Sports,Dumbbells,DUM-E-08,East,1146,1165,45,19,19,1.6579406631762654,1.6579406631762654,51570,52425,98.34205933682374,1
2024-09-01,2024,Sep,9,Sports,Dumbbells,DUM-E-09,East,1349,1133,45,-216,216,16.011860637509265,-16.011860637509265,60705,50985,83.98813936249073,1
2024-10-01,2024,Oct,10,Sports,Dumbbells,DUM-E-10,East,1237,1262,45,25,25,2.021018593371059,2.021018593371059,55665,56790,97.97898140662895,1
2024-11-01,2024,Nov,11,Sports,Dumbbells,DUM-E-11,East,820,879,45,59,59,7.1951219512195115,7.1951219512195115,36900,39555,92.8048780487805,1
2024-12-01,2024,Dec,12,Sports,Dumbbells,DUM-E-12,East,890,964,45,74,74,8.314606741573034,8.314606741573034,40050,43380,91.68539325842696,1
